VCHTYPE,DATE,PARTYLEDGERNAME, INVOICE NUMBER,LEDGERNAME/STOCKITEM,AMOUNT,DEPARTMENT
Sales,Dec-2023,Stone Woods Nature Resort - STAAH New,Rb/ST/23-24/1841,Monthly CM (1),4000,STAAH
Sales,Dec-2023,Stone Wood Riverfront Resort - STAAH,Rb/ST/23-24/1842,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,Stone Wood Resort & Spa - STAAH,Rb/ST/23-24/1843,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,Stonewood Village resort - STAAH,Rb/ST/23-24/1844,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,Sun City Resort - STAAH,Rb/ST/23-24/1845,Monthly Fees C M,4250,STAAH
Sales,Dec-2023,Sun City Resort - STAAH,Rb/ST/23-24/1845,Monthly Fees  B E,1500,STAAH
Sales,Dec-2023,Sunset Beach Resort - STAAH,Rb/ST/23-24/1846,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Sunset Beach Resort - STAAH,Rb/ST/23-24/1846,Monthly Fees  B E,1500,STAAH
Sales,Dec-2023,Tangerine Boutique Resort - STAAH,Rb/ST/23-24/1847,Monthly Fees C M,4250,STAAH
Sales,Dec-2023,The Acacia Hotel & Spa - STAAH (C),Rb/ST/23-24/1848,Monthly Fees C M,5250,STAAH
Sales,Dec-2023,The Acacia Hotel & Spa - STAAH (C),Rb/ST/23-24/1848,Monthly Fees  B E,2750,STAAH
Sales,Dec-2023,The Acacia Hotel & Spa - STAAH (C),Rb/ST/23-24/1848,Monthly Fees RM,2000,STAAH
Sales,Dec-2023,The Acacia Morjim Oceanfront - STAAH (C),Rb/ST/23-24/1849,Monthly Fees C M,5000,STAAH
Sales,Dec-2023,The Acacia Morjim Oceanfront - STAAH (C),Rb/ST/23-24/1849,Monthly Fees  B E,2500,STAAH
Sales,Dec-2023,The Acacia Morjim Oceanfront - STAAH (C),Rb/ST/23-24/1849,Monthly Fees RM,2000,STAAH
Sales,Dec-2023,The Baga Beach Resort - STAAH,Rb/ST/23-24/1850,Booking Engine & C.M.S. (STAAH),7000,STAAH
Sales,Dec-2023,The Crown - STAAH,Rb/ST/23-24/1851,Monthly Fees C M,5000,STAAH
Sales,Dec-2023,The Crown - STAAH,Rb/ST/23-24/1851,Monthly Fees  B E,2000,STAAH
Sales,Dec-2023,The Crown - STAAH,Rb/ST/23-24/1851,Monthly Google Listing,2500,STAAH
Sales,Dec-2023,The Flora Grand - STAAH New,Rb/ST/23-24/1852,Monthly Fees C M,4500,STAAH
Sales,Dec-2023,The Flora Residency - STAAH New,Rb/ST/23-24/1853,Monthly Fees C M,4500,STAAH
Sales,Dec-2023,The HQ - STAAH,Rb/ST/23-24/1854,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,The HQ - STAAH,Rb/ST/23-24/1854,Monthly Fees  B E,2000,STAAH
Sales,Dec-2023,The HQ - STAAH,Rb/ST/23-24/1854,Monthly Fees RM,2000,STAAH
Sales,Dec-2023,The Ocean Park (New) - STAAH,Rb/ST/23-24/1855,Monthly Fees C M,4500,STAAH
Sales,Dec-2023,The White Balcao - STAAH,Rb/ST/23-24/1856,Monthly Fees C M,2500,STAAH
Sales,Dec-2023,Ultimate Stay - STAAH,Rb/ST/23-24/1857,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Vacayom Homestay Hospitality - STAAH,Rb/ST/23-24/1858,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Varanda Do Mar - STAAH,Rb/ST/23-24/1859,Monthly Fees C M,5500,STAAH
Sales,Dec-2023,Varanda Do Mar - STAAH,Rb/ST/23-24/1859,Monthly Fees  B E,1500,STAAH
Sales,Dec-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/1860,Monthly CM (1),4500,STAAH
Sales,Dec-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/1860,Monthly BE (1),2500,STAAH
Sales,Dec-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/1860,Monthly Fees RM (1),2500,STAAH
Sales,Dec-2023,Vedic Resorts & Hotels Pvt. Ltd - STAAH,Rb/ST/23-24/1860,Monthly Google Listing  (1),2500,STAAH
Sales,Dec-2023,Villa De Orange - STAAH,Rb/ST/23-24/1861,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,Viva Hotel -  STAAH,Rb/ST/23-24/1862,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Viva Hotel -  STAAH,Rb/ST/23-24/1862,Monthly Fees  B E,1500,STAAH
Sales,Dec-2023,Whispering Palms - STAAH,Rb/ST/23-24/1863,Booking Engine & C.M.S. (STAAH),8000,STAAH
Sales,Dec-2023,Whispering Palms - STAAH,Rb/ST/23-24/1863,Monthly Google Listing,2500,STAAH
Sales,Dec-2023,White Square Nirvana - STAAH,Rb/ST/23-24/1864,Booking Engine & C.M.S. (STAAH),4000,STAAH
Sales,Dec-2023,White Woods Resort & Spa - STAAH,Rb/ST/23-24/1865,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,Wood House Beach Resort - STAAH,Rb/ST/23-24/1866,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,YU Hotel - STAAH,Rb/ST/23-24/1867,Monthly Fees C M,4500,STAAH
Sales,Dec-2023,YU Hotel - STAAH,Rb/ST/23-24/1867,Monthly Fees  B E,2000,STAAH
Sales,Dec-2023,YU Hotel - STAAH,Rb/ST/23-24/1867,Monthly Google Listing,2000,STAAH
Sales,Dec-2023,Coquerial Holiday Homes - STAAH,Rb/ST/23-24/1868,Booking Engine & C.M.S. (STAAH),4500,STAAH
Sales,Dec-2023,Aurum Resort - STAAH,Rb/ST/23-24/1869,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,Vaayu Kula - STAAH,Rb/ST/23-24/1870,Monthly Fees C M,4500,STAAH
Sales,Dec-2023,Vaayu Kula - STAAH,Rb/ST/23-24/1870,Monthly Fees  B E,2250,STAAH
Sales,Dec-2023,Henry's Place - STAAH,Rb/ST/23-24/1871,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Revathi Resorts -  STAAH,Rb/ST/23-24/1872,Monthly CM (1),4000,STAAH
Sales,Dec-2023,Revathi Resorts -  STAAH,Rb/ST/23-24/1872,Monthly BE (1),1500,STAAH
Sales,Dec-2023,Hotel Bom Sucesso - STAAH,Rb/ST/23-24/1873,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,Twin Fountain by Baywatch Express -STAAH,Rb/ST/23-24/1874,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,Twin Fountain by Baywatch Express -STAAH,Rb/ST/23-24/1874,Monthly Fees  B E,1500,STAAH
Sales,Dec-2023,Alaya Villas - STAAH,Rb/ST/23-24/1875,Monthly Fees C M,4500,STAAH
Sales,Dec-2023,Palmarinha De Goa - STAAH,Rb/ST/23-24/1876,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Palmarinha De Goa - STAAH,Rb/ST/23-24/1876,Monthly Fees  B E,1500,STAAH
Sales,Dec-2023,Coconut Grove - STAAH (New),Rb/ST/23-24/1877,Monthly Fees C M,4500,STAAH
Sales,Dec-2023,Coastal Pearl - STAAH,Rb/ST/23-24/1878,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Wigwam Mandrem - STAAH,Rb/ST/23-24/1879,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,Wigwam Mandrem - STAAH,Rb/ST/23-24/1879,Monthly Fees  B E,2000,STAAH
Sales,Dec-2023,Skylight Royal Stay - STAAH,Rb/ST/23-24/1880,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Goan Cafe Beach Resort - STAAH,Rb/ST/23-24/1881,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Nova Express De Mandarin - STAAH,Rb/ST/23-24/1882,Monthly CM (1),6500,STAAH
Sales,Dec-2023,Nova Express De Mandarin - STAAH,Rb/ST/23-24/1882,Monthly BE (1),2500,STAAH
Sales,Dec-2023,Nova Express De Mandarin - STAAH,Rb/ST/23-24/1882,Monthly Google Listing  (1),1500,STAAH
Sales,Dec-2023,Bis-Lin Homestay - STAAH,Rb/ST/23-24/1883,Monthly Fees C M,3000,STAAH
Sales,Dec-2023,Bis-Lin Homestay - STAAH,Rb/ST/23-24/1883,Monthly Fees C M,750,STAAH
Sales,Dec-2023,De Amour Holiday - STAAH,Rb/ST/23-24/1884,Monthly Fees C M,6000,STAAH
Sales,Dec-2023,Bella Villa - STAAH,Rb/ST/23-24/1885,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,The Cresent - STAAH,Rb/ST/23-24/1886,Monthly Fees C M,5500,STAAH
Sales,Dec-2023,Vedana Retreat - STAAH,Rb/ST/23-24/1887,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Casa Amarela (New) - STAAH,Rb/ST/23-24/1888,Monthly Fees C M,3250,STAAH
Sales,Dec-2023,Sea View Holidays - STAAH,Rb/ST/23-24/1889,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Mademoiselle - STAAH New (Thunder LLP),Rb/ST/23-24/1890,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Artistry Suites - STAAH (New),Rb/ST/23-24/1891,Monthly Fees C M,5000,STAAH
Sales,Dec-2023,Crystal Village - STAAH,Rb/ST/23-24/1892,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,Turtle Beach Resort - STAAH,Rb/ST/23-24/1893,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,Turtle Beach Resort - STAAH,Rb/ST/23-24/1893,Monthly Fees  B E,2500,STAAH
Sales,Dec-2023,Turtle Beach Resort - STAAH,Rb/ST/23-24/1893,Monthly Google Listing,1500,STAAH
Sales,Dec-2023,The Sylvan Retreat - STAAH,Rb/ST/23-24/1894,Monthly CM (1),3500,STAAH
Sales,Dec-2023,The Sylvan Retreat - STAAH,Rb/ST/23-24/1894,Monthly BE (1),2000,STAAH
Sales,Dec-2023,Casa De Paz - STAAH,Rb/ST/23-24/1895,Monthly Fees C M,3250,STAAH
Sales,Dec-2023,Tranquill Riverside Luxury Cottages - STAAH,Rb/ST/23-24/1896,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,Sukcheewa Residence Phuket - STAAH,Rb/ST/23-24/1897,Monthly Fees C M,4500,STAAH
Sales,Dec-2023,Maan Vilas by Stonewoods - STAAH,Rb/ST/23-24/1898,Monthly CM (1),4000,STAAH
Sales,Dec-2023,Mangal Farmstay - STAAH,Rb/ST/23-24/1899,Booking Engine & C.M.S. (STAAH),5000,STAAH
Sales,Dec-2023,Magnum Resorts - STAAH,Rb/ST/23-24/1900,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Ruhe Stay Villas - STAAH,Rb/ST/23-24/1901,Monthly Fees C M,6000,STAAH
Sales,Dec-2023,Mandrem Beach Resort - STAAH,Rb/ST/23-24/1902,Monthly Fees C M,4500,STAAH
Sales,Dec-2023,Bellagio Rezidencia - STAAH,Rb/ST/23-24/1903,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,Jambul Cafe & Stay - STAAH,Rb/ST/23-24/1904,Monthly Fees C M,3250,STAAH
Sales,Dec-2023,Fatboy Hospitality (ACASA) - STAAH,Rb/ST/23-24/1905,Setup CM(1),10000,STAAH
Sales,Dec-2023,Fatboy Hospitality (ACASA) - STAAH,Rb/ST/23-24/1905,Setup BE(1),6000,STAAH
Sales,Dec-2023,Fatboy Hospitality (ACASA) - STAAH,Rb/ST/23-24/1905,Monthly CM (1),6000,STAAH
Sales,Dec-2023,Fatboy Hospitality (ACASA) - STAAH,Rb/ST/23-24/1905,Monthly BE (1),2500,STAAH
Sales,Dec-2023,Tan N Sands - STAAH,Rb/ST/23-24/1906,Monthly Fees C M,4500,STAAH
Sales,Dec-2023,Tan N Sands - STAAH,Rb/ST/23-24/1906,Monthly Fees  B E,1500,STAAH
Sales,Dec-2023,Whispering Palms Hotel Jaipur - STAAH,Rb/ST/23-24/1907,Monthly CM (1),4500,STAAH
Sales,Dec-2023,Whispering Palms Hotel Jaipur - STAAH,Rb/ST/23-24/1907,Monthly BE (1),2500,STAAH
Sales,Dec-2023,Whispering Palms Hotel Jaipur - STAAH,Rb/ST/23-24/1907,Monthly Google Listing  (1),2500,STAAH
Sales,Dec-2023,Peninsula Beach Resort - STAAH,Rb/ST/23-24/1908,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Nova Candolim by Sudhanand - STAAH,Rb/ST/23-24/1909,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Quinta Da Branca - STAAH,Rb/ST/23-24/1910,Monthly Fees C M,4500,STAAH
Sales,Dec-2023,Priti Guest House - STAAH,Rb/ST/23-24/1911,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Casa Eternal (New) - STAAH,Rb/ST/23-24/1912,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Riva Boutique Apartements - STAAH,Rb/ST/23-24/1913,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Aulakh The Great Ocean View - STAAH,Rb/ST/23-24/1914,Monthly CM (1),3500,STAAH
Sales,Dec-2023,Coastal Pearl Margao - STAAH,Rb/ST/23-24/1915,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Grand Inn Morjim - STAAH,Rb/ST/23-24/1916,Monthly Fees C M,5000,STAAH
Sales,Dec-2023,Golden Park Baga - STAAH,Rb/ST/23-24/1917,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Naga's Hotel Satyavati - STAAH,Rb/ST/23-24/1918,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,Hotel Royal Altis - STAAH,Rb/ST/23-24/1919,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,The Astor Goa - STAAH,Rb/ST/23-24/1920,Monthly Fees C M,5000,STAAH
Sales,Dec-2023,The Astor Goa - STAAH,Rb/ST/23-24/1920,Monthly Fees  B E,2000,STAAH
Sales,Dec-2023,Ramada by Wyndham Goa Arpora - STAAH,Rb/ST/23-24/1921,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,La Sunila Resort & Spa - STAAH,Rb/ST/23-24/1922,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Bardays Inn - STAAH,Rb/ST/23-24/1923,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Oralia Resorts - STAAH,Rb/ST/23-24/1924,Monthly Fees C M,3484,STAAH
Sales,Dec-2023,Shane Beach Resort - STAAH,Rb/ST/23-24/1925,Monthly Fees C M,2597,STAAH
Sales,Dec-2023,Azalea by Stone Wood - STAAH,Rb/ST/23-24/1926,Monthly Fees C M,1548,STAAH
Sales,Dec-2023,Stone Wood Mountain Resort(Mayfair) - STAAH,Rb/ST/23-24/1927,Monthly CM (1),1548,STAAH
Sales,Dec-2023,Aralea Beach Resort By Stone Wood(Panshi) - STAAH,Rb/ST/23-24/1928,Monthly Fees C M,1161,STAAH
Sales,Dec-2023,Neelam's The Glitz - STAAH,Rb/ST/23-24/1929,Monthly Fees C M,1419,STAAH
Sales,Dec-2023,Nalanda Retreat - STAAH,Rb/ST/23-24/1930,Monthly Fees C M,1161,STAAH
Sales,Dec-2023,Villa De Boqueachi - STAAH,Rb/ST/23-24/1931,Set Up C M,6000,STAAH
Sales,Dec-2023,Villa De Boqueachi - STAAH,Rb/ST/23-24/1931,Set Up B E,3000,STAAH
Sales,Dec-2023,Villa De Boqueachi - STAAH,Rb/ST/23-24/1931,Setup Payment Gateway,6000,STAAH
Sales,Dec-2023,Villa De Boqueachi - STAAH,Rb/ST/23-24/1931,Monthly Fees C M,3750,STAAH
Sales,Dec-2023,Chowgule Warehousing & Logistics Services Pvt Ltd 1,Rub/23-24/DH/532,Website Development,30000,Website Development
Sales,Dec-2023,Dona Julia Resort - STAAH,Rub/23-24/Amc533,Annual Maintenance,12000,Maintenance Of Website
Sales,Dec-2023,Dona Julia Resort - STAAH,Rub/23-24/Amc533,PHP Upgradation,5000,Domain And Hosting
Sales,Dec-2023,Rio Management Services Private Linited,Rub/23-24/DG/534,Social Media Marketing,100000,Digital Media
Sales,Dec-2023,Rio Management Services Private Linited,Rub/23-24/DG/534,You Tube Agency Fess,6000,Digital Media
Sales,Dec-2023,Rio Management Services Private Linited,Rub/23-24/DG/534,You Tube Content Management Fees,8000,Digital Media
Sales,Dec-2023,Rio Management Services Private Linited,Rub/23-24/DG/535,Google Adwords for the Website,30000,Digital Media
Sales,Dec-2023,Rio Management Services Private Linited,Rub/23-24/DG/535,Social Media Management,16000,Digital Media
Sales,Dec-2023,Rio Management Services Private Linited,Rub/23-24/DG/535,Influencer Marketing,20000,Digital Media
Sales,Dec-2023,Rio Boutique - DG,Rub/23-24/DG/536,Social Media,50000,Digital Media
Sales,Dec-2023,Masala Travel Company,Rub/23-24/web537,Website Development,48750,Website Development
Sales,Dec-2023,Masala Travel Company,Rub/23-24/web537,Content Writing,10000,Website Development
Sales,Dec-2023,Masala Travel Company,Rub/23-24/Amc538,Annual Maintenance,30000,Maintenance Of Website
Sales,Dec-2023,OM Ganesh Guesthouse Cliffside - STAAH,Rb/ST/23-24/1932,Set Up C M,6000,STAAH
Sales,Dec-2023,OM Ganesh Guesthouse Cliffside - STAAH,Rb/ST/23-24/1932,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Casa Goana Holiday Inn - STAAH,Rb/ST/23-24/1933,Set Up C M,6000,STAAH
Sales,Dec-2023,Casa Goana Holiday Inn - STAAH,Rb/ST/23-24/1933,Monthly Fees C M,42000,STAAH
Sales,Dec-2023,Aastha Escape -  STAAH,Rb/ST/23-24/1934,Set Up B E,3000,STAAH
Sales,Dec-2023,Aastha Escape -  STAAH,Rb/ST/23-24/1934,Setup Payment Gateway,9000,STAAH
Sales,Dec-2023,Aastha Escape -  STAAH,Rb/ST/23-24/1934,Monthly Fees  B E,1500,STAAH
Sales,Dec-2023,Granpa's Inn - STAAH,Rb/ST/23-24/1935,Set Up B E,3000,STAAH
Sales,Dec-2023,Granpa's Inn - STAAH,Rb/ST/23-24/1935,Setup Payment Gateway,9000,STAAH
Sales,Dec-2023,Granpa's Inn - STAAH,Rb/ST/23-24/1935,Monthly Fees  B E,1500,STAAH
Sales,Dec-2023,Woodpegger By The Beach - STAAH,Rb/ST/23-24/1936,Set Up C M,6000,STAAH
Sales,Dec-2023,Woodpegger By The Beach - STAAH,Rb/ST/23-24/1936,Set Up B E,3000,STAAH
Sales,Dec-2023,Woodpegger By The Beach - STAAH,Rb/ST/23-24/1936,Booking Engine & C.M.S. (STAAH),5500,STAAH
Sales,Dec-2023,Hotel Grace Majestic - STAAH,Rb/ST/23-24/1937,Set Up C M,6000,STAAH
Sales,Dec-2023,Hotel Grace Majestic - STAAH,Rb/ST/23-24/1937,Monthly Fees C M,4000,STAAH
Sales,Dec-2023,Pavnai Industries,Rub/23-24/DG/539,Search Engine Optimisation,15000,Digital Media
Sales,Dec-2023,Pavnai Industries,Rub/23-24/DG/539,Google  Agency Fees,10000,Digital Media
Sales,Dec-2023,Sea Shell Hospitality,Rub/23-24/DG/540,Google Adwords Commission,18000,Digital Media
Sales,Dec-2023,Sea Shell Hospitality,Rub/23-24/DG/541,Search Engine Optimisation,15000,Digital Media
Sales,Dec-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/542,Search Engine Optimisation,15000,Digital Media
Sales,Dec-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/543,Google Ads Commission,15000,Digital Media
Sales,Dec-2023,Classic Squares Realty Pvt Ltd,Rub/23-24/DG/544,Google Ads Commission,15000,Digital Media
Sales,Dec-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/545,Search Engine Optimisation,15000,Digital Media
Sales,Dec-2023,Linc Property Developers Pvt Ltd (DG),Rub/23-24/DG/545,Google Ads Commission,12000,Digital Media
Sales,Dec-2023,Shetyevision Hospital Pvt Ltd,Rub/23-24/DG/546,Search Engine Optimisation,15000,Digital Media
Sales,Dec-2023,Shetyevision Hospital Pvt Ltd,Rub/23-24/DG/546,Social Media Optimisation,15000,Digital Media
Sales,Dec-2023,Chowgule Warehousing & Logistics Services Pvt Ltd 1,Rub/23-24/DG/547,SEO,12000,Digital Media
Sales,Dec-2023,Bogmallo Beach Resorts,Rub/23-24/Seo548,Search Engine Optimisation,18000,Digital Media
Sales,Dec-2023,Casa Ibrahim,Rub/23-24/DG/549,Search Engine Optimisation,15000,Digital Media
Sales,Dec-2023,Chances Casino Resort ( DG ),Rub/23-24/DG/550,Social Media Optimisation,25000,Digital Media
Sales,Dec-2023,Chances Casino Resort ( DG ),Rub/23-24/DG/550,Search Engine Optimisation,15000,Digital Media
Sales,Dec-2023,Velha Goa,Rub/23-24/DG551,Social Media Optimisation,21000,Digital Media
Sales,Dec-2023,Fahrenheit Hotels and Resorts - DG,Rub/23-24/DG/552,Google Adwords  Management,18000,Digital Media
Sales,Dec-2023,Fahrenheit Hotels and Resorts - DG,Rub/23-24/DG/553,Social Media Campaign,12000,Digital Media
Sales,Dec-2023,The Southern Deck,Rub/23-24/DG/554,Social Media Optimisation,45000,Digital Media
Sales,Dec-2023,The Southern Deck,Rub/23-24/Seo555,Search Engine Optimisation,25000,Digital Media
Sales,Dec-2023,Kawari Resort - STAAH,Rb/ST/23-24/1938,Setup CM(1),6000,STAAH
Sales,Dec-2023,Kawari Resort - STAAH,Rb/ST/23-24/1938,Monthly CM (1),3750,STAAH
Sales,Dec-2023,Mandeep Singh1,Rub/23-24/DH/556,Renewal of Domain Names,2700,Domain And Hosting
Sales,Dec-2023,Dona Julia Beach Resort (C)- STAAH New,Rb/ST/23-24/1939,Set Up C M,6000,STAAH
Sales,Dec-2023,Dona Julia Beach Resort (C)- STAAH New,Rb/ST/23-24/1939,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,De Rush Farm - STAAH,Rb/ST/23-24/1940,Set Up C M,6000,STAAH
Sales,Dec-2023,De Rush Farm - STAAH,Rb/ST/23-24/1940,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Beach River House - STAAH,Rb/ST/23-24/1941,Set Up C M,6000,STAAH
Sales,Dec-2023,Beach River House - STAAH,Rb/ST/23-24/1941,Monthly Fees C M,3500,STAAH
Sales,Dec-2023,Chowgule Real Estate  & Construction Co. Pvt Ltd,Rub/23-24/web557,Website Development,25000,Website Development
Sales,Dec-2023,Riviera Constructions Pvt Ltd,Rub/23-24/DH/559,Renewal of Domain Name,1350,Domain And Hosting
Sales,Dec-2023,Riviera Constructions Pvt Ltd,Rub/23-24/DH/559,Renewal of Hosting,15000,Domain And Hosting
Sales,Dec-2023,Riviera Constructions Pvt Ltd,Rub/23-24/DH/559,Renewal of Cpanel License,500,Domain And Hosting
Sales,Dec-2023,Andores Resort & Spa - STAAH,Rub/23-24/anu560,Maintenance of Web Site,14000,Maintenance Of Website
Sales,Dec-2023,Chowgule Brothers Private Limited,Rub/23-24/anu558,Annual Maintenance,15000,Maintenance Of Website
Sales,Dec-2023,Nanu Industries,Rub/23-24/DH559a,Renewal of Hosting,1750,Domain And Hosting
Sales,Dec-2023,Nanu Industries,Rub/23-24/DH559a,Renewal of Cpanel License,500,Domain And Hosting
Sales,Dec-2023,Perfect Hospitality Solutions Pvt. Ltd,Rub/23-24/DH560a,Renewal of Domain Name,1350,Domain And Hosting
Sales,Dec-2023,Perfect Hospitality Solutions Pvt. Ltd,Rub/23-24/DH560a,Renewal of Domain Name,1350,Domain And Hosting
Sales,Dec-2023,Linc Property Developers Pvt Ltd,Rub/23-24/DH/561,Renewal of Domain Name,1350,Domain And Hosting
Sales,Dec-2023,Zydus Lifesciences Ltd,Rub/23-24/DH/562,Renewal of Domain Name,1350,Domain And Hosting
Sales,Dec-2023,International Centre Goa,Rub/23-24/DH/563,Renewal of Domain Name,1350,Domain And Hosting
Sales,Dec-2023,International Centre Goa,Rub/23-24/DH/563,Renewal of Hosting,15000,Domain And Hosting
Sales,Dec-2023,International Centre Goa,Rub/23-24/DH/563,Renewal of Cpanel License,500,Domain And Hosting
Sales,Dec-2023,Sonesta Inn Pvt. Ltd./Hotel,Rub/23-24/Anu564,Maintenance of Web Site,14000,Maintenance Of Website
Sales,Dec-2023,Anant Infomedia Private Limited,Rub/23-24/DH/565,Renewal of Domain Name,1350,Domain And Hosting
Sales,Dec-2023,Anant Infomedia Private Limited,Rub/23-24/DH/565,Renewal of Hosting,1750,Domain And Hosting
Sales,Dec-2023,Anant Infomedia Private Limited,Rub/23-24/DH/565,Renewal of Cpanel License,500,Domain And Hosting
Sales,Dec-2023,Alcove Restaurant & Pub,Rub/23-24/DH/566,Renewal of Domain Name,1350,Domain And Hosting
Sales,Dec-2023,Alcove Restaurant & Pub,Rub/23-24/DH/566,Renewal of Hosting,6000,Domain And Hosting
Sales,Dec-2023,Alcove Restaurant & Pub,Rub/23-24/DH/566,Renewal of Cpanel License,500,Domain And Hosting
Sales,Dec-2023,Silver Sands Sunshine(Domain),Rub/23-24/web567,Website Development,17500,Website Development
Sales,Dec-2023,Casa Boutique(Domain),Rub/23-24/DH/568,Registration of,25000,Domain And Hosting
Sales,Dec-2023,Classic Squares Pvt. Ltd. (Hospitality Division ),Rub/23-24/DG/569,Google Ads Commission,15000,Digital Media
Sales,Dec-2023,K K Infra Project,Rub/23-24/DH/570,Renewal of Domain Name,1350,Domain And Hosting
Sales,Dec-2023,K K Infra Project,Rub/23-24/DH/570,Renewal of Hosting,7500,Domain And Hosting
Sales,Dec-2023,K K Infra Project,Rub/23-24/DH/570,Renewal of Cpanel License,500,Domain And Hosting
Sales,Dec-2023,ITALAB (GOA) PRIVATE LIMITED,Rub/23-24/DH/571,Renewal of Domain Name,1350,Domain And Hosting
Sales,Dec-2023,ITALAB (GOA) PRIVATE LIMITED,Rub/23-24/DH/571,Renewal of Hosting,3000,Domain And Hosting
Sales,Dec-2023,ITALAB (GOA) PRIVATE LIMITED,Rub/23-24/DH/571,Renewal of Cpanel License,500,Domain And Hosting
Sales,Dec-2023,Mykonos  Blu,Rub/23-24/DH/572,Renewal of Domain Name & Hosting Charges,11970,Domain And Hosting
Sales,Dec-2023,Mykonos  Blu,Rub/23-24/DH/572,Renewal of C Panel Licenses,1500,Domain And Hosting
Sales,Dec-2023,O Pierre,Rub/23-24/DH/573,Renewal of Domain Name,1350,Domain And Hosting
Sales,Dec-2023,O Pierre,Rub/23-24/DH/573,Renewal of Hosting,7500,Domain And Hosting
Sales,Dec-2023,O Pierre,Rub/23-24/DH/573,Renewal of Cpanel License,500,Domain And Hosting
Sales,Dec-2023,Automobile Corporation of Goa Ltd,Rub/23-24/DH/574,Renewal of Hostings,3780,Domain And Hosting
Sales,Dec-2023,Freedom Holidays Pvt Ltd.,Rub/23-24/DH/575,Renewal of Domain Name,1350,Domain And Hosting
Sales,Dec-2023,Freedom Holidays Pvt Ltd.,Rub/23-24/DH/575,Renewal of Hosting,13000,Domain And Hosting
Sales,Dec-2023,Freedom Holidays Pvt Ltd.,Rub/23-24/DH/575,Renewal of Cpanel License,500,Domain And Hosting
Sales,Dec-2023,Somy Resort Pvt Ltd,Rub/23-24/DH/576,Renewal of Domain Name,1350,Domain And Hosting
Sales,Dec-2023,Somy Resort Pvt Ltd,Rub/23-24/DH/576,Renewal of Hosting,6000,Domain And Hosting
Sales,Dec-2023,Somy Resort Pvt Ltd,Rub/23-24/DH/576,Renewal of Cpanel License,500,Domain And Hosting
